रुस र युक्रेनबीच दोस्रो चरणको वार्ता सकियो, मानवीय सहायताको व्यवस्था गर्ने सहमित	२० फागुन, काठमाडौं । रुस र युक्रेनका प्रतिनिधिबीच भएको दोस्रो चरणको वार्ता सकिएको छ । दुवै पक्षले मानवीय सहायताका लागि सुरक्षित क्षेत्रको व्यवस्था गर्ने सहमित गर्दै दोस्रो चरणको वार्ता टुङ्गिएको हो...	onlinekhabar.com	९ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1088712	popular
कमजोरी समीक्षा कि समाजको ?	काठमाडौं । सानो उमेरमै सांगीतिक क्षेत्रमा आफूलाई स्थापित गरेकी गायिका समीक्षा अधिकारीको स्वर पहिचान गर्ने संगीतकर्मीको श्रेय वसन्त सापकोटालाई जान्छ । छायाकार पुरुषोत्तम प्रधानले आफ्नो क्यामेरामा पो...	baahrakhari.com	९ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343241	popular
युक्रेन-रुस युद्धः रुससँग कतिवटा परमाणुअस्त्र छन्?	रुसी राष्ट्रपति भ्लादिमिर पुटिनले सेनालाई परमाणुअस्त्र 'विशेष सतर्क अवस्थामा' राख्ने आदेश दिएपछि विश्वभरि त्यसबारे चासो व्यक्त भएको छ। विश्लेषकहरू त्यसलाई रुसले परमाणुअस्त्र प्रयोग गरिहाल्ला भनेरभ...	bbc.com	८ घण्टा अघि	https://l.hamropatro.com/r/https://www.bbc.com/nepali/news-60598392?xtor=AL-73-[partner]-[hamro.patro]-[headline]-[nepali]-[bizdev]-[isapi]	popular
ठेकेदार भाग्ने डरले 'गोठालो' राखेरै हुन्छ सडक निर्माणको काम !	गाउँठाउँमा चौपायाले बालीनाली खाइदिने भएर गोठालो गर्ने गरिन्छ तर काठमाडौं उपत्यकामै भने सडक नबनाउन ठेकदारले आलटाल गर्लान् भनेर स्थानीयहरू वस्तुभाउको जस्तै गोठालो लाग्दै आएका छन् । पासाङल्हामु राजमा...	lokaantar.com	११ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174389/2022/3/3/press/news-	popular
युक्रेनका राष्ट्रपति जेलेन्स्कीको बिलौना– नो फ्लाई जोन नभए लडाकू विमान त देओ	युक्रेनका राष्ट्रपति भोलोदीमीर जेलेन्सकीले पश्चिमी सैन्य संगठन नेटोलाई युक्रेनको आकाशमा नो फ्लाई जोन घोषणा गर्न पुनः आह्वान गरेका छन् ।  बिहीवार उनले सम्बोधन गर्दै भने, ‘तिमीहरूलाई अझै कति समय चाह...	lokaantar.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174472/2022/3/4/international/zelensky	popular
किन रोकिएको छ किएभ हिँडेको रूसी सैनिक गाडीको लावालस्कर?	रूसले छिमेकी युक्रेनमाथि आक्रमण गरेको आज (शुक्रबार) नवौं दिन हो। यो युद्धमार्फत् रूसी राष्ट्रपति भ्लादिमिर पुटिन युक्रेनको सत्ता ढाल्न चाहन्छन् र आफूले भनेको मान्ने मान्छेलाई युक्रेनको राष्ट्रपति ब...	setopati.com	४ घण्टा अघि	https://l.hamropatro.com/r/https://www.setopati.com/politics/263709	popular
युक्रेन हमला चर्किँदै गएपछि अमेरिकी र रुसी सेनाबीच हटलाइन सुरु	२० फागुन, काठमाडौं । अमेरिकी र रुसी रक्षा मन्त्रालयबीच नयाँ हटलाइन सेवा सुरु भएको छ । युक्रेनमा रुसी हमला जारी रहेका बेला ‘गलत कदम, सैन्य घटना एवं तनाव’ रोक्न भन्दै दुवै मुलुकले हटलाइन सेवा सुरु गर...	onlinekhabar.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1088899	popular
विश्वकै सबैभन्दा ठूलो परमाणु केन्द्रमा रुसी आक्रमण, तत्काल कदम चाल्न विश्वलाई युक्रेनी राष्ट्रपतिको आग्रह	काठमाडौं- रुसले युक्रेनमा रहेको विश्वकै सबैभन्दा ठूलो परमाणु केन्द्रमा आक्रमण गरेको छ। युक्रेनका विदेशमन्त्री दिमेत्रो कुलेबाले रुसी सेनाले युरोपकै सबैभन्दा ठूलो जापोरिज्या परमाणु केन्द्रमा ‘सबै द...	nepallive.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://nepallive.com/story/274444	popular
युक्रेनको परमाणु प्लान्टमा आगलागी : जेलेन्स्कीले भने, ‘चेर्नोबिलभन्दा पनि खतरनाक हुने’	युक्रेनका राष्ट्रपति वोलोदिमिर जेलेन्स्कीले रुसी बलले युरोपको सबैभन्दा ठूलो परमाणु प्लान्टमा हमला गरेको जानकारी दिएका छन् । उनले संसारभरीका देशसँग मद्दतको अपिल गरेका छन् । ट्वीटरमा पोस्ट गरिएको एक...	ratopati.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224401/2022/3/4/ukraine-plant	popular
युरोपको सबैभन्दा ठूलो न्यूक्लियर प्लान्टमा आगलागी : के हुन्छ यसको असर?	किभ : युरोपको सबैभन्दा ठूलो आणविक उर्जा केन्द्र जापोरिजियाको छवटा रिएक्टरमा आगलागी भएको छ। यो पावर प्लान्ट दक्षिण पूर्वी युक्रेनमा छ। रुसको लगातारको आक्रमणले आगलागी भएको र आगो निभाउन कठिन भएको युक्...	annapurnapost.com	५ घण्टा अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/197669	popular
