युक्रेन-रुस युद्धः मानवीय सङ्कट गहिरिँदै, नो फ्लाई जोनले 'तेस्रो विश्वयुद्ध निम्त्याउन सक्ने' अमेरिकी सिनेटरको चेतावनी	युक्रेनमा रुसी फौजको निरन्तर हमलाबीच मानवीय सङ्कट गहिरिँदै गएको छ। रुसी फौजको गोलाबारीका कारण फसिरहेका सर्वसाधारण हातमुख जोड्न नसक्ने वा भोकभोकै बस्नुपर्ने स्थितिमा पुगेको बताइएको छ। गोलाबारीमा स...	bbc.com	७ घण्टा अघि	https://l.hamropatro.com/r/https://www.bbc.com/nepali/news-60642816?xtor=AL-73-[partner]-[hamro.patro]-[headline]-[nepali]-[bizdev]-[isapi]	popular
पूजा शर्माले सार्वजनिक गरिन् आफ्नो प्रेमी	काठमाडौं: अभिनेत्री पूजा शर्माले पहिलोपटक आफ्ना प्रेमी सार्वजनिक गरेकी छिन्। उनले सामाजिक सञ्जाल फेसबुकमार्फत व्यवसायी युद्ध बानियासँगको प्रेमसम्बन्धमा रहेको खुलासा गरेकी छिन्। उनले युद्धसँगको एक ...	pahilopost.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://pahilopost.com/content/20220307002656.html	popular
एमसीसी कार्यान्वयन हुँदैन : उपमहासचिव ज्ञवाली	नुवाकोट : नेकपा एमालेका उपमहासचिव प्रदीप ज्ञवालीले नेपालमा एमसीसी कार्यान्वयन नहुने बताएका छन् । उनले सत्तारुढ दलहरुले  'व्याख्यात्मक घोषणा' नाममा १२ बुँदेसहित पत्र पठाएको एमसीसीको प्रस्ताव स्वीकार...	annapurnapost.com	५ घण्टा अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/197867	popular
जहाँ पुगेपछि धेरैले सोध्छन्- राति झिलिमिली हुने ठाउँ यही हो?	सहरको दैनिक व्यस्तताबाट कहिलेकाहीँ अलग हुने र प्रकृतिमा रमाउने चाहना कसलाई हुँदैन! टाढासम्म पुग्ने फुर्सद मिलाउन पनि मुश्किल हुन्छ। खर्चको पनि ख्याल राख्नै पर्‍यो। यस्तो बेलामा आफ्नो गच्छेअनुसार न...	setopati.com	७ घण्टा अघि	https://l.hamropatro.com/r/https://www.setopati.com/kinmel/business/263659	popular
१५ वर्षकी आफ्नै विद्यार्थीलाई जङ्गलामा लगेर घरघरी बलात्कार गर्ने २७ वर्षका शिक्षक पक्राउ	अर्घाखाँची । जिल्लाको एक शिक्षक आफ्नै विद्यार्थीलाई बलात्कार गरेको आरोपमा पक्राउ परेका छन् । जिल्ला प्रहरी कार्यालय अर्घाखाचीले बिज्ञप्ति निकारलेर शिक्षकले विद्यार्थीलाई पटक-पटक बलात्कार गरेको खुल...	news24nepal.tv	४ घण्टा अघि	https://l.hamropatro.com/r/https://www.news24nepal.tv/2022/03/07/861728	popular
पूजा शर्माले सार्वजनिक गरिन् आफ्नो प्रेमी	अभिनेत्री पूजा शर्माले आफ्नो प्रेमी सार्वजनिक गरेकी छन् । आइतवार सामाजिक सञ्जाल फेसबूकमार्फत उनले आफ्नो प्रेमी युद्ध बानियाँ सार्वजनिक गरेकी हुन् । उनले आफू र प्रेमी बानियाँसँगको एक तस्वीर शेयर ग...	lokaantar.com	४ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174768/2022/3/7/entertainment/pooja-sharma-	popular
विद्यार्थी बलात्कार गर्ने शिक्षक पक्राउ	अर्घाखाँचीको एक विद्यालयकी नाबालिग विद्यार्थी आफैले पढाउने शिक्षकबाट पटक पटक बलात्कारको शिकार हुनुपरेको रहस्य खुलेको छ ।  अर्घाखाँची जिल्ला प्रहरी कार्यालयले विद्यालय र ती शिक्षकको नाम गोप्य राख्दै...	ratopati.com	५ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224893/2022/3/7/rape-	popular
प्रचण्ड, माधवलाई हामी जिताउँछौँ : शेखर कोइराला	आगामी चुनावमा कम्युनिस्टहरूसँग गठबन्धन गर्न नहुने बताउँदै आएका नेपाली काँग्रेसका नेता डा. शेखर कोइरालाले प्रचण्ड, माधवकुमार नेपाल र रामचन्द्र पौडेलजस्ता नेताहरूलाई चुनाव जिताउनुपर्ने बताएका छन्  । ...	ratopati.com	२ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224941/2022/3/7/shekhar-koirala-	popular
पल र अकाशसँग नाम जोडिने गरेकी अभिनेत्री पूजा शर्माले खुलाइन् आफ्नो प्रेमी	काठमाडौं । नायिका पूजा शर्माले आफ्नो प्रेमी सार्वजनिक गरेकी छन् । कहिले पल शाह त कहिले अकाश श्रेष्ठसँग नाम जोडिदै आएकी पूजाले सामाजिक संजाल फेशबुकमा आफ्नो प्रेमी सार्वजनिक गरेकी हुन् । फेशबुकमा प्...	news24nepal.tv	३ घण्टा अघि	https://l.hamropatro.com/r/https://www.news24nepal.tv/2022/03/07/861745	popular
रुसी हमलामा युक्रेनका राष्ट्रपति मारिए के होला ? अमेरिकाले दियो जवाफ	रुसी हमलामा युक्रेनका राष्टपति मारिएको खण्डमा के होला भन्ने प्रश्न धेरैको मनमा उठेका हुनसक्छन् । यही विषयमा अमेरिकाका विदेशमन्त्री एन्टनी ब्लिङ्कनलाई प्रश्न सोधिएको छ । सिबिएस न्युज च्यानलले एक अन्...	ratopati.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224956/2022/3/7/russia-attack	popular
पहिलोपटक सूर्यमा विस्फोटनको अप्रत्याशित तस्बिर	सीएनएन । नासा र युरोपेली स्पेस एजेन्सीले सूर्यमा विस्फोटन भएको अप्रत्याशित तस्बिर खिचेका छन् । यसलाई सूर्यको अहिलेसम्मकै सबैभन्दा ठूूलो स्वरुपयुक्त, विस्तृत र स्पष्ट तस्बिर भनिएको छ जसमा सूर्यको पू...	baahrakhari.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343493	popular
ज्वाइँलाई छोरा बनाएर नागरिकता दिएपछि...	ज्वाइँलाई   छोरा   बनाएर   नागरिकता    बनाइदिएपछि    थप    पीडा  भोग्नुपरेको  छ  ।   नागरिकता  पाएपछि  ज्वाइँले  पुर्खौली  सम्पत्तिमा  हिस्सा खोजेपछि उनको नागरिकता बदरको  माग  गर्दै  १०  वर्षअघि  ...	lokaantar.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174745/2022/3/7/press/news-	popular
आपसी सल्लाहमा होटेलमा बास, अरू पुरुषसित मोबाइलमा कुरा गरेपछि हत्या ! 	काठमाडौं । सुनसरीमा महिलाको हत्या गरेको आरोपमा एक युवक पक्राउ परेका छन् । पाँचथरको मिक्लाजुङ गाउँपालिका–१, सरङडाँडाकी सुमित्रा तामाङको हत्या गरेको आरोपमा इटहरी उपमहानगरपालिका–५ डेरा गरी बस्ने धनकु...	baahrakhari.com	५ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343496	popular
विराटनगरमा एक रात बस्ने राष्ट्रपतिको चाहना, सुरक्षा प्रोटोकलमा समस्या	राष्ट्रपति कार्यालयबाट विराटनगर महानगरपालिकाका प्रमुख भीम पराजुलीलाई शीतलनिवासबाट एक्कासी फोन आयो र काठमाडौं बोलाइयो । अप्रत्याशित फोनले पराजुलीलाई झस्कायो । चुनावको मुखमा राष्ट्रपति विद्यादेवी भण्...	ratopati.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224933/2022/3/7/bidhya-bhandari-	popular
