रुस र युक्रेनबीच दोस्रो चरणको वार्ता सकियो, मानवीय सहायताको व्यवस्था गर्ने सहमित	२० फागुन, काठमाडौं । रुस र युक्रेनका प्रतिनिधिबीच भएको दोस्रो चरणको वार्ता सकिएको छ । दुवै पक्षले मानवीय सहायताका लागि सुरक्षित क्षेत्रको व्यवस्था गर्ने सहमित गर्दै दोस्रो चरणको वार्ता टुङ्गिएको हो...	onlinekhabar.com	७ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1088712	popular
कमजोरी समीक्षा कि समाजको ?	काठमाडौं । सानो उमेरमै सांगीतिक क्षेत्रमा आफूलाई स्थापित गरेकी गायिका समीक्षा अधिकारीको स्वर पहिचान गर्ने संगीतकर्मीको श्रेय वसन्त सापकोटालाई जान्छ । छायाकार पुरुषोत्तम प्रधानले आफ्नो क्यामेरामा पो...	baahrakhari.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343241	popular
युक्रेन-रुस युद्धः रुससँग कतिवटा परमाणुअस्त्र छन्?	रुसी राष्ट्रपति भ्लादिमिर पुटिनले सेनालाई परमाणुअस्त्र 'विशेष सतर्क अवस्थामा' राख्ने आदेश दिएपछि विश्वभरि त्यसबारे चासो व्यक्त भएको छ। विश्लेषकहरू त्यसलाई रुसले परमाणुअस्त्र प्रयोग गरिहाल्ला भनेरभ...	bbc.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://www.bbc.com/nepali/news-60598392?xtor=AL-73-[partner]-[hamro.patro]-[headline]-[nepali]-[bizdev]-[isapi]	popular
ठेकेदार भाग्ने डरले 'गोठालो' राखेरै हुन्छ सडक निर्माणको काम !	गाउँठाउँमा चौपायाले बालीनाली खाइदिने भएर गोठालो गर्ने गरिन्छ तर काठमाडौं उपत्यकामै भने सडक नबनाउन ठेकदारले आलटाल गर्लान् भनेर स्थानीयहरू वस्तुभाउको जस्तै गोठालो लाग्दै आएका छन् । पासाङल्हामु राजमा...	lokaantar.com	८ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174389/2022/3/3/press/news-	popular
पेट्रोलियम पदार्थमा उपभोक्तालाई थरी थरीका कर, के–मा कति ?	भारतीय आयल निगम (आईओसी)ले पेट्रोल प्रतिलिटर ९० रुपैयाँ ९४ पैसामा दिन्छ। तर, नेपाल आयल निगमले बिहीबार मध्यरातदेखि पुनः भाउ बढाएर १ सय ५० रुपैयाँ पुर्याएको छ। तापनि, निगम भन्छ, 'प्रतिलिटर १६ रुपैयाँ...	lokaantar.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174416/2022/3/4/press/petrol-	popular
विमानस्थल बन्ने हल्लाले जग्गाको मूल्य पाँच गुणाले वृद्धि, तर बनेन विमानस्थल	काभ्रे। बनेपाको नागीडाँडामा विमानस्थल निर्माणको अत्तोपत्तो नभए पनि  भएको छ । त्रिभुवन अन्तर्राष्ट्रिय विमानस्थलको आन्तरिक विमानस्थलमा चाप बढेपछि काभ्रेको बनेपा नगरपालिका–११ स्थित नागीडाँडामा विमानस...	news24nepal.tv	७ घण्टा अघि	https://l.hamropatro.com/r/https://www.news24nepal.tv/2022/03/04/861010	popular
नेपाल बैंकमा ठूलो संख्यामा जागिर खुल्यो	नेपाल बैंक लिमिटेडले रिक्त रहेको स्थानमा ठूलो संख्यामा आवेदन मागेको छ।   लोक सेवा आयोगको सहमति अनुसार आर्थिक वर्ष २०७८-७९ को लागि स्वीकृत दरबन्दीका आधारमा रिक्त रहेको स्थानमा आवेदन मागेको हो।  इच...	setopati.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://www.setopati.com/kinmel/employment/263698	popular
राष्ट्रियसभाका २० सांसदको पदावधि आजबाट सकिने, कोमल वलीदेखि रामनारायण विडारीसम्म बिदा हुँदै	२०७४ सालमा निर्वाचित भएर गोलाप्रथावाट चार वर्षे कार्यकालमा परेका २० सांसदको पदावधि आजबाट सकिँदैछ । रिक्त पदका लागि निर्वाचित भइसकेका सन्दर्भमा चार वर्षे पदावधि भएका २० राष्ट्रियसभा सदस्यको पद आजबाट...	ratopati.com	५ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224385/2022/3/4/rastri-sabha	popular
विश्वकै सबैभन्दा ठूलो परमाणु केन्द्रमा रुसी आक्रमण, तत्काल कदम चाल्न विश्वलाई युक्रेनी राष्ट्रपतिको आग्रह	काठमाडौं- रुसले युक्रेनमा रहेको विश्वकै सबैभन्दा ठूलो परमाणु केन्द्रमा आक्रमण गरेको छ। युक्रेनका विदेशमन्त्री दिमेत्रो कुलेबाले रुसी सेनाले युरोपकै सबैभन्दा ठूलो जापोरिज्या परमाणु केन्द्रमा ‘सबै द...	nepallive.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://nepallive.com/story/274444	popular
युक्रेनको परमाणु प्लान्टमा आगलागी : जेलेन्स्कीले भने, ‘चेर्नोबिलभन्दा पनि खतरनाक हुने’	युक्रेनका राष्ट्रपति वोलोदिमिर जेलेन्स्कीले रुसी बलले युरोपको सबैभन्दा ठूलो परमाणु प्लान्टमा हमला गरेको जानकारी दिएका छन् । उनले संसारभरीका देशसँग मद्दतको अपिल गरेका छन् । ट्वीटरमा पोस्ट गरिएको एक...	ratopati.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224401/2022/3/4/ukraine-plant	popular
