माओवादीमा नारायणकाजी पक्षधरको निष्कर्ष : प्रचण्ड अब सुध्रिँदैनन्, सँगै बस्नुको अर्थ छैन !	महाधिवेशनको निर्णयविपरीत अमेरिकी सहयोग परियोजना मिलेनियम च्यालेन्ज कर्पोरेसन (एमसीसी) संसद्बाट अनुमोदन गरेसँगै सत्तारुढ दल नेकपा माओवादी केन्द्रमा ‘गम्भीर मतभेद’ उत्पन्न भएको छ । यो मतभेदले पार्टी ...	ratopati.com	५ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224278/2022/3/3/narayan-kaji-shrestha-maoist-	popular
भारतीय विद्यार्थीहरूलाई कुटपिट गरी युक्रेन फिर्ता पठाइएको बेलारूसी राजदूतको दाबी	बेलारुस : पोल्याण्डसँगको सीमामा तैनाथ सुरक्षाकर्मीले करिब १०० भारतीय विद्यार्थीलाई कुटपिट गरी युक्रेन फिर्ता पठाएको बेलारुसले दाबी गरेको छ। यी विद्यार्थीलाई रोमानियाको शरणार्थी शिविरमा स्थान दिइएको...	annapurnapost.com	१० घण्टा अघि	https://l.hamropatro.com/r/https://annapurnapost.com/news/197596	popular
अमेरिकाले किन उडायो आणविक बम प्रतिरोधी हवाई जहाज ?	रुसी राष्ट्रपति भ्लादमिर पुटिनले केही दिन अगाडि आफ्नो देशको परमाणु सेनालाई उच्च सतर्कतामा रहन निर्देशन दिए । पुटिनको उक्त आदेशसँगै गत फेब्रुअरी २८ मा अमेरिकाले यस्तो विमान उडायो जसले परमाणु बमको आक...	onlinekhabar.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1088328	popular
रुसी सैनिकलाई रोक्न उर्लियो जनसागर : युक्रेनका विदेशमन्त्रीले तस्बिर सेयर गर्दै दाबी	युक्रेनमाथि रुसको हमलाको आज आठौँ दिन हो र हरेक दिन रुसको हमला थप तेज हुँदै गइरहेको छ । रुसले थुप्रै इलाकालाई आफ्नो नियन्त्रणमा लिएको छ र राजधानी किभमा लगातार बिस्फोटको खबर आइरहेको छ । यसैबीच रुसी...	ratopati.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224314/2022/3/3/russian-army	popular
जापानको उत्तरी हवाईक्षेत्रमा पस्यो रुसी हेलिकप्टर, जापानको विरोध	रुसको एक हेलिकप्टर जापानको उत्तरी हवाईक्षेत्रमा बुधवार बिहान प्रवेश गरेको छ ।  हेलिकप्टर आएपछि जापानले त्यसलाई रोक्न लडाकू विमान खटाएको थियो । त्यसपछि टोक्योले मस्कोसमक्ष यस विषयमा कूटनीतिक विरोध ...	lokaantar.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174354/2022/3/3/international/japan-airspace	popular
युक्रेनी डिजिटल हमलाका कारण रुसका पावर ग्रिड र हतियार बोक्ने रेल अवरुद्ध हुँदै	काठमाडौं । युक्रेनियन साइबर गुरिला वारफेयर समूहले रुसका प्रमुख संरचनाविरुद्ध डिजिटल हमला गरिरहेका छन् ।  युक्रेनियन साइबर गुरिलाद्वारा गरेको डिजिटल हमलाका कारण रुसी रेलवे प्रणालीदेखि विद्युतीय पाव...	baahrakhari.com	६ घण्टा अघि	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343185	popular
बेलायती गुप्तचर एजेन्सीले भन्यो, ‘किभतर्फ जाँदै गरेको रुसी सैन्य लस्करको गति सुस्त’	बेलायती सैन्य गुप्तचर एजेन्सीले युक्रेनको राजधानी किभतर्फ जाँदै गरेको रुसी सैन्य लस्कर पछिल्लो तीन दिनमा केही टाढासम्म मात्रै अघि बढेको छ । यद्यपि, यो लस्कर निकै सुस्त गतिमा अघि बढिरहेको तर किभ र ...	ratopati.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://ratopati.com/story/224307/2022/3/3/kyeiv-uk	popular
अमेरिकाले युक्रेनलाई दियो विमान खसाल्ने ‘स्टिङ्गर मिसाइल’	१९ फागुन, काठमाडौं । अमेरिकाले युक्रेनलाई विमान एवं क्षेप्यास्त्र खसाल्न सक्ने सैयौं ‘स्टिङ्गर मिसाइल’ दिएको छ । अमेरिकाले युक्रेनलाई सैयौं संख्या बराबरका स्टिङ्गर मिसाइल पठाएको संसदीय स्रोतलाई उद...	onlinekhabar.com	३ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1088447	popular
नारायणकाजी समूह माओवादी बैठकमा जाने	१९ फागुन, काठमाडौं । नेकपा माओवादी केन्द्रमा नेतृत्वसँग असन्तुष्ट नारायणकाजी श्रेष्ठ समूह केन्द्रीय समिति बैठकमा जाने भएको छ । माओवादीले केन्द्रीय समितिको बैठक २० फागुनमा बोलाएको छ, जहाँ अमेरिकी स...	onlinekhabar.com	१ घण्टा अघि	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1088521	popular
रुसको क्षेप्यास्त्र आक्रमणमा पर्‍यो बंगलादेशको जहाज, कर्मचारीको मृत्यु	रुस र युक्रेनबीच चलिरहेको युद्धमा बंगलादेश समेत मुछिएको छ ।  युद्धको आठौं दिन रुसको क्षेप्यास्त्रले युक्रेनी बन्दरगाहमा रहेको बंगलादेशी जहाजलाई प्रहार गरेको छ । त्यस जहाजमा रहेका एक कर्मचारीको मृत...	lokaantar.com	८ घण्टा अघि	https://l.hamropatro.com/r/https://lokaantar.com/story/174314/2022/3/3/international/bangladesh-vessel	popular
